Well_Id	Induction	Rel_Cell_Count	Compound_Id	Ref_Id	RefCpd_Id	Similarity	Induction_Ref	Conc_uM_Ref	Rel_Cell_Count_Ref	Trivial_Name_Ref	Known_Act_Ref	Chiral_Ref	Smiles_Ref
415863:01:03_10.00	15.4	98	415863	520969:01:04_30.00	520969	81.5	43.2	30.0	92	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
415863:01:03_10.00	15.4	98	415863	520969:01:04_50.00	520969	80.60000000000001	72.9	50.0	95	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
415863:01:03_10.00	15.4	98	415863	245325:02:04_10.00	245325	80.4	51.3	10.0	97	Reserpine, Methyl reserpate	inhibits vesicular catecholine and serotonin uptake, antihypertensive.	False	COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
415863:01:03_10.00	15.4	98	415863	247095:01:04_10.00	247095	79.9	7.9	10.0	98	Nicardipine hydrochloride, YC-93 hydrochloride	L-type Ca2+ channel antagonist, antihypertensive, vasodilator.	False	COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
415863:01:03_10.00	15.4	98	415863	413221:01:03_10.00	413221	79.9	29.2	10.0	104	Conivaptan (hydrochloride)	Conivaptan (hydrochloride) is a non-peptide antagonist of vasopressin receptor, with Ki values of 0.48 and 3.04 nM for rat liver V1A receptor and rat kidney V2 receptor respectively.	False	Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2
415863:01:03_10.00	15.4	98	415863	246883:01:04_30.00	246883	79.80000000000001	22.8	30.0	96	Fulvestrant	Fulvestrant (ICI 182780) is a pure antiestrogen and a potent estrogen receptor (ER) antagonist with an IC50 of 9.4 nM. Fulvestrant effectively inhibits the growth of ER-positive MCF-7 cells with an IC50 of 0.29 nM. Fulvestrant also induces autophagy and has antitumor efficacy.	True	C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
415863:01:03_10.00	15.4	98	415863	520875:02:02_01.00	520875	79.5	27.5	1.0	105	Centrinone-B	Centrinone-B (LCR-323) is a potent and highly selective PLK4 inhibitor, with a Ki of 0.59 nM.	False	COc1c(Nc2cc(C)[nH]n2)nc(Sc2ccc(S(=O)(=O)Cc3cccc([N+](=O)[O-])c3F)cc2F)nc1N1CCCCC1
415874:01:03_10.00	43.9	83	415874	410029:01:04_06.00	410029	82.6	48.2	6.0	81	Motolimod	Motolimod (VTX-2337;VTX-378) is a selective Toll-like receptor 8 (TLR8) agonist, with an EC50 of approximately 100 nM.	False	CCCN(CCC)C(=O)C1=Cc2ccc(-c3ccc(C(=O)N4CCCC4)cc3)cc2N=C(N)C1
415874:01:03_10.00	43.9	83	415874	409343:02:02_03.00	409343	80.7	57.2	3.0	92	BAY-309,control for BAY-826	negative control to BAY-826	False	Cc1cc(NC(=O)c2cccc(S(F)(F)(F)(F)F)c2)cc(-n2ccn3nc(-c4cccnc4)cc23)c1
415874:01:03_10.00	43.9	83	415874	394207:02:03_02.00	394207	80.7	22.6	2.0	90	HTH-01-015	HTH-01-015 is a selective NUAK1/ARK5 inhibitor (IC50 is 100 nM). HTH-01-015 inhibits NUAK1 with &gt;100-fold higher potency than NUAK2 (IC50 of &gt;10 uM).	False	Cc1nc(Nc2cnn(C3CCNCC3)c2)nc2c1N(C)C(=O)c1cc3ccccc3cc1N2C
415874:01:03_10.00	43.9	83	415874	280655:01:03_30.00	280655	77.8	70.5	30.0	75	JWH-015	selective CB2 cannabinoid receptor agonist.	False	CCCn1c(C)c(C(=O)c2ccc3ccccc3c2)c2ccccc21
415874:01:03_10.00	43.9	83	415874	287906:02:09_10.00	287906	77.10000000000001	38.3	10.0	98	Pipinib	Hedgehog pathway Inhibitor; targets PI4KIIIß.	False	COC(=O)c1ccc(Nc2nc(NC(C)C)nc3ccsc23)cc1
415874:01:03_10.00	43.9	83	415874	246330:01:04_10.00	246330	77.10000000000001	20.0	10.0	92	Dihydroergotamine tartrate	serotonine antagonist.	True	CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)C[C@H]21
415874:01:03_10.00	43.9	83	415874	350507:02:04_10.00	350507	77.0	40.8	10.0	69	Autogramin-2	Autogramin-2 potently inhibits autophagy induced by either starvation (IC50=0.27 uM) or mTORC1 inhibition (Rapamycin; IC50=0.14 uM).	False	CC(C)Oc1ccc(C(=O)Nc2nc3c(s2)CN(C(=O)OC(C)(C)C)CC3)cc1
415874:01:03_10.00	43.9	83	415874	410129:01:03_02.00	410129	76.8	53.4	2.0	85	Anlotinib (AL3818) dihydrochloride	Anlotinib (AL3818) is a highly potent and selective VEGFR2 inhibitor with IC50 less than 1 nM. It has broad-spectrum antitumor potential in clinical trials.	False	COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1
415874:01:03_10.00	43.9	83	415874	391915:01:02_02.00	391915	76.8	29.9	2.0	74		inhibitor of Vascular endothelial growth factor receptor 2 (IC50 = 0.0029 µM), inhibitor of Tyrosine-protein kinase TIE-2 (IC50 = 0.018 µM); Discovery of Novel Benzimidazoles as Potent Inhibitors of TIE-2 and VEGFR-2 Tyrosine Kinase Receptors.    J Med Chem (2007),  50(18),  4453-4470.	False	CCc1cccc(NC(=O)Nc2ccc(Oc3ccc4[nH]c(NC(=O)OC)nc4c3)cc2)c1
415874:01:03_10.00	43.9	83	415874	247020:01:04_10.00	247020	76.4	24.4	10.0	97	Cinnarizine	Cinnarizine is an antihistamine and a calcium channel blocker, promote cerebral blood flow, used to treat cerebral apoplexy, post-trauma cerebral symptoms, and cerebral arteriosclerosis.	False	C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1
415919:01:03_10.00	7.6	102	415919	413171:01:02_03.00	413171	83.1	37.5	3.0	107		negative control to GSM1	True	COc1cc(-c2cn([C@H]3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1
415919:01:03_10.00	7.6	102	415919	413094:01:04_30.00	413094	82.8	22.3	30.0	96	PF-05190457	PF-5190457 is a potent and selective ghrelin receptor inverse agonist with a pKi of 8.36.	True	Cc1cc(-c2ccc3c(c2)CC[C@H]3N2CC3(CCN(C(=O)Cc4cn5cc(C)sc5n4)CC3)C2)ncn1
415919:01:03_10.00	7.6	102	415919	528524:01:02_03.00	528524	81.5	26.9	3.0	88		negative control to MRIA9	True	CN(C)c1ncc2cc(-c3ccc(-c4ncccc4F)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1
415919:01:03_10.00	7.6	102	415919	246332:01:09_03.00	246332	81.0	9.5	3.0	101	Dilazep dihydrochloride	adenosine uptake inhibitor.	False	COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
415919:01:03_10.00	7.6	102	415919	280189:01:03_10.00	280189	80.80000000000001	13.1	10.0	101	SCH 58261	SCH 58261 is a potent, selective and competitive antagonist of adenosine A2A receptor with an IC50 of 15 nM, and displays 323-, 53- and 100-fold more selective for A2A receptor than A1, A2B, and A3 receptors, respectively.	False	Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12
415919:01:03_10.00	7.6	102	415919	413107:01:04_30.00	413107	80.30000000000001	42.1	30.0	106	Ibutamoren mesylate	Ibutamoren (Mesylate) is a potent, non-peptide Growth hormone secretagogue receptor (GHSR) agonist.	True	CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12
415919:01:03_10.00	7.6	102	415919	413094:01:04_50.00	413094	80.10000000000001	38.9	50.0	99	PF-05190457	PF-5190457 is a potent and selective ghrelin receptor inverse agonist with a pKi of 8.36.	True	Cc1cc(-c2ccc3c(c2)CC[C@H]3N2CC3(CCN(C(=O)Cc4cn5cc(C)sc5n4)CC3)C2)ncn1
415919:01:03_10.00	7.6	102	415919	246673:02:09_02.00	246673	79.5	32.1	2.0	103	Lapatinib (ditosylate)	Lapatinib ditosylate (GW572016 ditosylate) is a potent inhibitor of the ErbB-2 and EGFR tyrosine kinase domains with IC50 values against purified EGFR and ErbB-2 of 10.2 and 9.8 nM, respectively.	False	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
415919:01:03_10.00	7.6	102	415919	413107:01:03_10.00	413107	79.10000000000001	17.4	10.0	95	Ibutamoren mesylate	Ibutamoren (Mesylate) is a potent, non-peptide Growth hormone secretagogue receptor (GHSR) agonist.	True	CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12
415919:01:03_10.00	7.6	102	415919	246835:01:04_30.00	246835	79.0	16.2	30.0	99	Buspirone (hydrochloride)	5-HT1A Serotonin receptor agonist, non-benzodiazepine anxiolytic, serotonin receptor agonist, 5ht1a receptor agonist.	False	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
415923:01:03_10.00	11.2	100	415923	409837:01:03_10.00	409837	83.1	13.1	10.0	97	GSK-5959	GSK-5959 is a potent, selective and cell permeable BRPF1 bromodomain inhibitor with an IC50 of ~ 80 nM.	False	COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCCC1)n(C)c(=O)n2C
415923:01:03_10.00	11.2	100	415923	246866:02:03_10.00	246866	81.8	27.8	10.0	94	Cilnidipine	slow-acting Ca2+ channel blocker, antihypertensive, vasodilator. Does not inhibit PKC.	False	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1
415923:01:03_10.00	11.2	100	415923	413121:01:03_30.00	413121	81.69999999999999	21.2	30.0	87	M 25	Potent Smoothened (Smo) receptor antagonist (IC50 = 5 nM). Inhibits the Hedgehog signaling pathway. Inhibits Shh induced Gli luciferase reporter activity in Shh-light 2 cells (IC50 = 5 nM). Antagonizes GSA-10 and SAG-mediated differentiation of the C3H10T1/2 cell line (IC50 values are 69 and 115 nM, respectively).	False	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccccc2OC)c1
415923:01:03_10.00	11.2	100	415923	413167:01:02_03.00	413167	81.69999999999999	16.4	3.0	102		negative control to BI-1950	True	C[C@@]1(Cc2ccc(C#N)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(C(=O)NC3(c4nc(C5CCC5)no4)CC3)n21
415923:01:03_10.00	11.2	100	415923	247067:02:03_10.00	247067	81.39999999999999	12.1	10.0	93	Domperidone	peripheral dopamine receptor antagonist that does not cross the blood-brain barrier, anti-emetic, Dopamine Antagonists, antiemetic.	False	O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
415923:01:03_10.00	11.2	100	415923	247095:01:04_10.00	247095	81.3	7.9	10.0	98	Nicardipine hydrochloride, YC-93 hydrochloride	L-type Ca2+ channel antagonist, antihypertensive, vasodilator.	False	COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
415923:01:03_10.00	11.2	100	415923	409878:01:04_50.00	409878	81.2	56.0	50.0	98	OF-1	OF-1 is a potent pan-BRPF bromodomain (BRD) inhibitor, with IC50 values of 270 nM, 1.2 uM for TRIM24 and BRPF1B, respectively.	False	COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C
415923:01:03_10.00	11.2	100	415923	317004:02:10_10.00	317004	79.7	34.5	10.0	90	Smoothib	antagonist of the protein smoothened (SMO).; Angew. Chem. Int. Ed. 2017, 56, 13021	False	Cc1ccc(Cn2[nH]cc3nc(-c4ccc(N5CCN(C(=O)CCc6c[nH]c7ccccc67)CC5)cc4)nc2-3)cc1
415923:01:03_10.00	11.2	100	415923	410662:01:04_10.00	410662	79.2	9.8	10.0	102	Ticagrelor	Ticagrelor (AZD6140) is a reversible oral P2Y12 receptor antagonist for the treatment of platelet aggregation.	True	CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
415923:01:03_10.00	11.2	100	415923	280904:01:03_30.00	280904	79.0	45.4	30.0	101	PAPP, LY-165,163, p-Aminophenethyl-m-trifluoromethylphenyl piperazine	selective 5-HT1A serotonin receptor agonist.	False	Nc1ccc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1
415979:01:03_10.00	13.1	92	415979	413161:01:02_03.00	413161	75.6	6.2	3.0	99		negative control to A1596586	True	COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
415979:01:03_10.00	13.1	92	415979	391764:01:02_02.00	391764	71.7	7.3	2.0	100		inhibitor of MAP kinase p38 alpha (IC50 = 0.18 µM); Phenoxypyrimidine inhibitors of p38.alpha. kinase synthesis and statistical evaluation of the p38 inhibitory potencies of a series of 1-(piperidin-4-yl)-4-(4-fluorophenyl)-5-(2-phenoxypyrimidin-4-yl) imidazoles.  Bioorg Med Chem Lett.  (2001),  11(9),  1123-1126.	False	N#Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1
415979:01:03_10.00	13.1	92	415979	246330:01:04_10.00	246330	71.6	20.0	10.0	92	Dihydroergotamine tartrate	serotonine antagonist.	True	CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)C[C@H]21
415979:01:03_10.00	13.1	92	415979	409847:01:04_30.00	409847	71.6	25.6	30.0	86	PDD 00017273	PDD 00017273 is a potent inhibitor of Poly(ADP-ribose) Glycohydrolase (PARG), with an IC50 of 26 nM, and a KD of 1.45 nM.	False	Cc1cc(Cn2c(=O)n(Cc3cnc(C)s3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1
415979:01:03_10.00	13.1	92	415979	528529:01:02_05.00	528529	70.39999999999999	15.9	5.0	99		negative control to FM-381	False	CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4c(ccn4C)c3n2C2CCCCC2)o1
415979:01:03_10.00	13.1	92	415979	246521:01:04_30.00	246521	70.39999999999999	13.3	30.0	92	Atracurium (besylate)	Atracurium Besylate is a neuromuscular blocking agent with ED95 of 0.2 mg/kg. Target: nAChRAtracurium besylate is a neuromuscular-blocking drug or skeletal muscle relaxant in the category of non-depolarizing neuromuscular-blocking drugs, used adjunctively in anesthesia to facilitate endotracheal intubation and to provide skeletal muscle relaxation during surgery or mechanical ventilation. Atracurium is classified as an intermediate-duration non-depolarizing neuromuscular-blocking agent . A 14C radiolabeled metabolism study in cats confirmed the lack of hepatic or renal involvement in the metabolism of atracurium: radioactivity eliminated in bile and urine was predominantly from metabolites rather than the unchanged parent drug .	False	COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC
415979:01:03_10.00	13.1	92	415979	246801:02:03_10.00	246801	69.89999999999999	33.9	10.0	88	Ziprasidone, Hydrochloride	dopamine D2/serotonin 5-HT2 antagonist, atypical antipsychotic, FDA approved for the treatment of schizophrenia.	False	O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
415979:01:03_10.00	13.1	92	415979	408407:01:04_10.00	408407	69.5	7.1	10.0	86	BI-1347	BI-1347 is a potent CDK8 inhibitor extracted from patent WO2017202719A1, product I-003, has an IC50 of 1.1 nM.	False	CN(C)C(=O)Cn1cc(-c2ccc(-c3cncc4ccccc34)cc2)cn1
415979:01:03_10.00	13.1	92	415979	281048:01:03_30.00	281048	69.19999999999999	29.2	30.0	79	Lificiguat	Lificiguat binds to the .b. subunit of soluble guanylyl cyclase(sGC) with Kd of 0.6-1.1 uM in the presence of CO.	False	OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1
415979:01:03_10.00	13.1	92	415979	409853:01:02_10.00	409853	69.0	58.2	10.0	87	Tubacin	Tubacin is a potent and selective inhibitor of HDAC6, with an IC50 value of 4 nM and approximately 350-fold selectivity over HDAC1.	True	O=C(CCCCCCC(=O)Nc1ccc([C@H]2O[C@@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)C[C@@H](c3ccc(CO)cc3)O2)cc1)NO
415982:01:03_10.00	11.7	96	415982	247155:02:03_10.00	247155	80.60000000000001	20.4	10.0	105	Propafenone hydrochloride	blocks hKv1.5 and ATP-sensitive K+ channels, beta-adrenoceptor antagonist, Beta adrenergic antagonist, antiarrhythmic.	False	CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
415982:01:03_10.00	11.7	96	415982	246456:01:04_10.00	246456	80.4	35.8	10.0	97	Cisapride	5-HT antagonist.	False	COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC
415982:01:03_10.00	11.7	96	415982	246897:01:04_10.00	246897	80.30000000000001	20.9	10.0	100	Opipramol, dihydrochloride	sigma1, sigma2 receptor agonist, an antagonist at D2, 5HT2, and H1 receptors, atypical antidepressant, antipsychotic, and axiolytic.	False	OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
415982:01:03_10.00	11.7	96	415982	247293:02:03_10.00	247293	80.2	29.7	10.0	104	Proadifen (hydrochloride)	inhibitor of microsomal drug metabolism, Cytochrome P450 mono-oxygenases inhibitor, cytochrome p450 inhibitor, ca antagonist.	False	CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1
415982:01:03_10.00	11.7	96	415982	413092:01:04_30.00	413092	79.5	57.5	30.0	102	Zamifenacin	Zamifenacin (UK-76654) is a potent gut-selective muscarinic M3 receptor antagonist. Zamifenacin significantly reduces colonic motility in irritable bowel syndrome.	True	c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
415982:01:03_10.00	11.7	96	415982	280360:01:03_10.00	280360	79.3	19.3	10.0	105	CGS-12066A maleate	5-HT1B Serotonin receptor agonist.	False	CN1CCN(c2nc3cc(C(F)(F)F)ccc3n3cccc23)CC1
415982:01:03_10.00	11.7	96	415982	520875:02:03_01.00	520875	79.2	16.8	1.0	99	Centrinone-B	Centrinone-B (LCR-323) is a potent and highly selective PLK4 inhibitor, with a Ki of 0.59 nM.	False	COc1c(Nc2cc(C)[nH]n2)nc(Sc2ccc(S(=O)(=O)Cc3cccc([N+](=O)[O-])c3F)cc2F)nc1N1CCCCC1
415982:01:03_10.00	11.7	96	415982	247361:01:04_10.00	247361	79.2	18.5	10.0	110	Promethazine hydrochloride	H1 Histamine receptor antagonist, anticholinergic, antihistaminic.	False	CC(CN1c2ccccc2Sc2ccccc21)N(C)C
415982:01:03_10.00	11.7	96	415982	247331:01:04_10.00	247331	79.0	27.6	10.0	100	Ethopropazine hydrochloride	anticholinergic, Butyrylcholinesterase inhibitor, antiparkinsonian, antiparkinsonian, anticholinergic.	False	CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
415982:01:03_10.00	11.7	96	415982	280639:03:03_10.00	280639	78.4	17.6	10.0	99	ML-7 (hydrochloride)	ML-7 hydrochloride is a naphthalene sulphonamide derivative, potently inhibits MLCK (IC50=300 nM). ML-7 hydrochloride also inhibits YAP/TAZ.	False	O=S(=O)(c1cccc2c(I)cccc12)N1CCCNCC1
416089:01:03_10.00	11.6	103	416089	413167:01:02_05.00	413167	85.6	24.9	5.0	100		negative control to BI-1950	True	C[C@@]1(Cc2ccc(C#N)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(C(=O)NC3(c4nc(C5CCC5)no4)CC3)n21
416089:01:03_10.00	11.6	103	416089	247342:01:05_10.00	247342	85.2	10.0	10.0	103	Doxazosin mesylate	alpha1 adrenoceptor blocker, Alpha 1 adrenergic antagonist, antihypertensive.	False	COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
416089:01:03_10.00	11.6	103	416089	246344:01:04_10.00	246344	84.8	19.3	10.0	113	Drofenine hydrochloride	Affinity for the Muscarinic acetylcholine receptor, inhibitory activity against DNA-(apurinic or apyrimidinic site) lyase	False	CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1
416089:01:03_10.00	11.6	103	416089	410031:02:03_50.00	410031	84.7	63.7	50.0	95	Opaganib (ABC294640)	orally bioavailable and selective sphingosine kinase-2 (SphK2) inhibitor with IC50 of approximately 60 µM.	False	O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2
416089:01:03_10.00	11.6	103	416089	413167:01:02_03.00	413167	84.39999999999999	16.4	3.0	102		negative control to BI-1950	True	C[C@@]1(Cc2ccc(C#N)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(C(=O)NC3(c4nc(C5CCC5)no4)CC3)n21
416089:01:03_10.00	11.6	103	416089	247331:01:04_10.00	247331	83.89999999999999	27.6	10.0	100	Ethopropazine hydrochloride	anticholinergic, Butyrylcholinesterase inhibitor, antiparkinsonian, antiparkinsonian, anticholinergic.	False	CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
416089:01:03_10.00	11.6	103	416089	247197:01:04_10.00	247197	83.8	30.4	10.0	102	Oxethazaine	Oxethazaine (Oxetacaine), a precursor of phentermineacidic,  is an acid-resistent and orally active analgesic agent. Oxethazaine (Oxetacaine) has the potential for the relief of pain associated withpeptic ulcer diseaseoresophagitis.	False	CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
416089:01:03_10.00	11.6	103	416089	392592:03:03_10.00	392592	83.7	52.3	10.0	98	Ibrutinib (Racemate)	it is a potent and highly selective Btk inhibitor with IC50 of 0.5 nM, modestly potent to Bmx, CSK, FGR, BRK, HCK, less potent to EGFR, Yes, ErbB2, JAK3, etc.	False	C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
416089:01:03_10.00	11.6	103	416089	409878:01:04_50.00	409878	83.1	56.0	50.0	98	OF-1	OF-1 is a potent pan-BRPF bromodomain (BRD) inhibitor, with IC50 values of 270 nM, 1.2 uM for TRIM24 and BRPF1B, respectively.	False	COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C
416089:01:03_10.00	11.6	103	416089	282300:02:03_50.00	282300	83.0	17.3	50.0	106	Tacrolimus, FK506	immune suppressant, antifungal.	False	C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
416101:01:03_10.00	6.4	102	416101	392756:02:04_06.00	392756	73.3	29.4	6.0	95	CGI-1746	CGI-1746 is a potent and highly selective inhibitor of the Btk with IC50 of 1.9 nM.	False	Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1
416101:01:03_10.00	6.4	102	416101	246753:01:04_30.00	246753	72.5	9.8	30.0	91	Danazol	Danazol is a derivative of the synthetic steroid ethisterone, that suppresses the production of gonadotrophins, and has some weak androgenic effects.	True	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C
416101:01:03_10.00	6.4	102	416101	247340:01:04_30.00	247340	71.5	17.4	30.0	101	Beclometasone dipropionate	Betamethasone dipropionate, the prodrug of Betamethasone, is an orally active and potent glucocorticoid with anti-inflammatory and immunosuppressive activity. Betamethasone appears to be an effective inhibitor of LPS-induced inflammation and MMP release.	True	CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
416101:01:03_10.00	6.4	102	416101	413161:01:02_03.00	413161	71.2	6.2	3.0	99		negative control to A1596586	True	COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
416101:01:03_10.00	6.4	102	416101	407872:02:04_10.00	407872	71.0	29.9	10.0	95	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
416101:01:03_10.00	6.4	102	416101	407872:02:04_06.00	407872	70.6	33.0	6.0	92	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
416101:01:03_10.00	6.4	102	416101	413053:01:04_30.00	413053	70.39999999999999	15.5	30.0	93	ONC212	ONC212, a fluorinated-ONC201 analogue, is a promising anti-cancer agent and also a selective agonist of GPR132. ONC212 also induces apoptosis.	False	O=C1C2=C(CCN(Cc3ccccc3)C2)N2CCN=C2N1Cc1ccc(C(F)(F)F)cc1
416101:01:03_10.00	6.4	102	416101	407872:01:06_10.00	407872	69.8	22.3	10.0	104	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
